month,hour,day_type,daylight_savings_status,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,carbon_intensity
8,8,7,0,0.43265,0,0,0,98.229164,20.0,70,365,483,22.2,18.9,20.0,61,75,70,895,0,369,812,0,471,0.22,0.22,0.4,0.22,0.19232084
8,9,7,0,0.5618167,0,0,0,223.35417,20.6,68,573,602,21.7,18.3,21.0,66,81,64,785,0,541,771,0,520,0.22,0.22,0.22,0.22,0.19825311
8,10,7,0,0.85648334,0,0,0,366.44168,20.6,68,739,657,21.1,18.3,21.7,68,84,66,620,0,711,680,0,568,0.22,0.4,0.22,0.22,0.20196563
8,11,7,0,1.2786167,0,0,0,490.69168,21.7,63,862,709,20.6,18.3,22.2,70,87,64,416,0,873,477,0,727,0.22,0.4,0.22,0.22,0.20601249
8,12,7,0,1.3697444666666667,0,0,0,582.975,22.2,61,934,749,20.0,18.3,22.8,68,78,59,183,0,934,173,0,749,0.22,0.4,0.22,0.22,0.2091158
8,13,7,0,1.4608722333333333,0,0,0,632.89374,22.2,61,942,771,19.4,17.8,22.2,70,84,61,15,0,936,66,0,759,0.22,0.4,0.22,0.22,0.21177243
8,14,7,0,1.552,0,0,0,648.81665,22.2,61,895,812,18.9,17.8,22.2,75,84,59,0,0,896,0,0,812,0.22,0.4,0.22,0.22,0.20919389
8,15,7,0,1.57345,0,0,0,615.80414,21.7,66,785,771,18.3,17.2,21.7,81,84,63,0,0,779,0,0,771,0.22,0.22,0.22,0.22,0.2019597
8,16,7,0,1.8438667,0,0,0,526.85,21.1,68,620,680,18.3,17.2,21.7,84,84,66,0,0,621,0,0,692,0.4,0.22,0.22,0.54,0.19910625
8,17,7,0,1.6728667,0,0,0,395.3375,20.6,70,416,477,18.3,17.2,20.6,87,81,68,0,0,417,0,0,549,0.4,0.22,0.22,0.54,0.20060748
8,18,7,0,1.5784833,0,0,0,226.45833,20.0,68,183,173,18.3,17.8,20.0,78,80,70,0,18,186,0,108,214,0.4,0.22,0.22,0.54,0.20029357
8,19,7,0,1.2407833,0,0,0,11.683333,19.4,70,15,66,17.8,18.9,19.4,84,75,73,0,181,14,0,397,79,0.4,0.22,0.22,0.54,0.20097925
8,20,7,0,1.2977834,0,0,0,0.0,18.9,75,0,0,17.8,20.0,18.3,84,70,81,0,369,0,0,471,0,0.4,0.22,0.22,0.54,0.20128506
8,21,7,0,1.3730333,0,0,0,0.0,18.3,81,0,0,17.2,21.0,18.9,84,64,78,0,541,0,0,520,0,0.22,0.22,0.22,0.22,0.19162135
8,22,7,0,1.3935167,0,0,0,0.0,18.3,84,0,0,17.2,21.7,18.3,84,66,78,0,711,0,0,568,0,0.22,0.22,0.22,0.22,0.17962454
8,23,7,0,1.2655750000000001,0,0,0,0.0,18.3,87,0,0,17.2,22.2,18.3,81,64,78,0,873,0,0,727,0,0.22,0.22,0.22,0.22,0.16730984
8,24,7,0,1.1376333,0,0,0,0.0,18.3,78,0,0,17.8,22.8,18.3,80,59,81,18,934,0,108,749,0,0.22,0.22,0.22,0.22,0.14908981
8,1,1,0,0.22955,0,0,0,0.0,17.8,84,0,0,18.9,22.2,17.8,75,61,84,181,936,0,397,759,0,0.22,0.22,0.22,0.22,0.14422876
8,2,1,0,0.23131667,0,0,0,0.0,17.8,84,0,0,20.0,22.2,18.3,70,59,78,369,896,0,471,812,0,0.22,0.22,0.22,0.22,0.13992415
8,3,1,0,0.2826,0,0,0,0.0,17.2,84,0,0,21.0,21.7,17.2,64,63,81,541,779,0,520,771,0,0.22,0.22,0.22,0.22,0.14205489
8,4,1,0,0.46075,0,0,0,0.0,17.2,84,0,0,21.7,21.7,17.2,66,66,84,711,621,0,568,692,0,0.22,0.22,0.54,0.22,0.14112355
8,5,1,0,0.27375,0,0,0,0.0,17.2,81,0,0,22.2,20.6,17.2,64,68,84,873,417,0,727,549,0,0.22,0.22,0.54,0.22,0.14697811
8,6,1,0,0.31601667,0,0,0,2.8375,17.8,80,18,108,22.8,20.0,17.8,59,70,78,934,186,17,749,214,100,0.22,0.22,0.54,0.22,0.1574251
8,7,1,0,0.7234167,0,0,0,28.754168,18.9,75,181,397,22.2,19.4,18.9,61,73,75,936,14,188,759,79,438,0.22,0.22,0.54,0.22,0.16796638
8,8,1,0,1.32505,0,0,0,100.941666,20.0,70,369,471,22.2,18.3,20.0,59,81,70,896,0,401,812,0,625,0.22,0.22,0.54,0.22,0.18931839
8,9,1,0,0.23455,0,0,0,223.16667,21.0,64,541,520,21.7,18.9,21.7,63,78,61,779,0,609,771,0,736,0.22,0.22,0.22,0.22,0.20079434
8,10,1,0,0.24065,0,0,0,364.75,21.7,66,711,568,21.7,18.3,21.7,66,78,66,621,0,772,692,0,793,0.22,0.54,0.22,0.22,0.19835591
8,11,1,0,0.246,0,0,0,489.54584,22.2,64,873,727,20.6,18.3,22.2,68,78,64,417,0,891,549,0,810,0.22,0.54,0.22,0.22,0.20062073
8,12,1,0,0.77933335,0,0,0,580.35,22.8,59,934,749,20.0,18.3,22.2,70,81,64,186,0,952,214,0,815,0.22,0.54,0.22,0.22,0.2019375
8,13,1,0,0.9228,0,0,0,632.5,22.2,61,936,759,19.4,17.8,21.7,73,84,68,14,0,955,79,0,819,0.22,0.54,0.22,0.22,0.2033238
8,14,1,0,1.8790166,0,0,0,644.86664,22.2,59,896,812,18.3,18.3,21.7,81,78,66,0,0,896,0,0,812,0.22,0.54,0.22,0.22,0.20633447
8,15,1,0,0.89056665,0,0,0,612.35834,21.7,63,779,771,18.9,17.2,21.7,78,81,68,0,0,779,0,0,771,0.22,0.22,0.22,0.22,0.2078082
8,16,1,0,2.5402834,0,0,0,534.9625,21.7,66,621,692,18.3,17.2,21.7,78,84,68,0,0,615,0,0,680,0.54,0.22,0.22,0.54,0.20482904
8,17,1,0,2.5602,0,0,0,410.73334,20.6,68,417,549,18.3,17.2,20.6,78,84,70,0,0,385,0,0,438,0.54,0.22,0.22,0.54,0.2072389
8,18,1,0,2.4899666,0,0,0,241.49167,20.0,70,186,214,18.3,17.8,19.4,81,78,79,0,17,189,0,100,199,0.54,0.22,0.22,0.54,0.20766042
8,19,1,0,1.0331,0,0,0,11.716666,19.4,73,14,79,17.8,18.9,18.9,84,75,75,0,188,13,0,438,71,0.54,0.22,0.22,0.54,0.20728707
8,20,1,0,1.3271166,0,0,0,0.0,18.3,81,0,0,18.3,20.0,18.9,78,70,75,0,401,0,0,625,0,0.54,0.22,0.22,0.54,0.20591335
8,21,1,0,1.50865,0,0,0,0.0,18.9,78,0,0,17.2,21.7,18.9,81,61,81,0,609,0,0,736,0,0.22,0.22,0.22,0.22,0.19358204
8,22,1,0,1.2637666,0,0,0,0.0,18.3,78,0,0,17.2,21.7,18.9,84,66,81,0,772,0,0,793,0,0.22,0.22,0.22,0.22,0.17046855
8,23,1,0,2.2306166,0,0,0,0.0,18.3,78,0,0,17.2,22.2,18.9,84,64,81,0,891,0,0,810,0,0.22,0.22,0.22,0.22,0.15631258
8,24,1,0,1.263,0,0,0,0.0,18.3,81,0,0,17.8,22.2,17.8,78,64,84,17,952,0,100,815,0,0.22,0.22,0.22,0.22,0.13588741
8,1,2,0,0.25495,0,0,0,0.0,17.8,84,0,0,18.9,21.7,18.9,75,68,78,188,955,0,438,819,0,0.22,0.22,0.22,0.22,0.1280677
8,2,2,0,0.24846667,0,0,0,0.0,18.3,78,0,0,20.0,21.7,18.9,70,66,78,401,896,0,625,812,0,0.22,0.22,0.22,0.22,0.1285225
8,3,2,0,0.28611666,0,0,0,0.0,17.2,81,0,0,21.7,21.7,18.9,61,68,75,609,779,0,736,771,0,0.22,0.22,0.22,0.22,0.12293941
8,4,2,0,0.2902,0,0,0,0.0,17.2,84,0,0,21.7,21.7,18.9,66,68,70,772,615,0,793,680,0,0.22,0.22,0.54,0.22,0.12372019
8,5,2,0,0.3257,0,0,0,0.0,17.2,84,0,0,22.2,20.6,19.4,64,70,66,891,385,0,810,438,0,0.22,0.22,0.54,0.22,0.12862471
8,6,2,0,0.30123332,0,0,0,7.8166666,17.8,78,17,100,22.2,19.4,20.0,64,79,63,952,189,4,815,199,0,0.22,0.22,0.54,0.22,0.13603885
8,7,2,0,0.44341666,0,0,0,31.445833,18.9,75,188,438,21.7,18.9,19.4,68,75,66,955,13,116,819,71,83,0.22,0.22,0.54,0.22,0.15182649
8,8,2,0,0.6433333,0,0,0,99.28333,20.0,70,401,625,21.7,18.9,20.0,66,75,63,896,0,269,812,0,114,0.22,0.22,0.54,0.22,0.16784854
8,9,2,0,0.81381667,0,0,0,226.57083,21.7,61,609,736,21.7,18.9,21.1,68,81,59,779,0,442,771,0,239,0.22,0.22,0.22,0.22,0.1798351
8,10,2,0,0.53078336,0,0,0,372.5,21.7,66,772,793,21.7,18.9,21.1,68,81,68,615,0,771,680,0,710,0.22,0.54,0.22,0.22,0.18035902
8,11,2,0,1.1692333,0,0,0,501.45,22.2,64,891,810,20.6,18.9,21.7,70,81,63,385,0,891,438,0,810,0.22,0.54,0.22,0.22,0.18698144
8,12,2,0,0.48268333,0,0,0,594.9083,22.2,64,952,815,19.4,17.8,22.2,79,84,59,189,0,952,199,0,815,0.22,0.54,0.22,0.22,0.1928982
8,13,2,0,1.33445,0,0,0,644.1458,21.7,68,955,819,18.9,18.9,22.2,75,78,61,13,0,949,71,0,819,0.22,0.54,0.22,0.22,0.1996825
8,14,2,0,1.5922,0,0,0,651.0417,21.7,66,896,812,18.9,18.9,21.7,75,78,66,0,0,890,0,0,813,0.22,0.54,0.22,0.22,0.20017584
8,15,2,0,2.0638666,0,0,0,618.19586,21.7,68,779,771,18.9,18.9,21.1,81,75,71,0,0,780,0,0,772,0.22,0.22,0.22,0.22,0.20570453
8,16,2,0,2.0493834,0,0,0,541.2792,21.7,68,615,680,18.9,18.9,20.6,81,70,73,0,0,615,0,0,693,0.54,0.22,0.22,0.54,0.21330336
8,17,2,0,2.19845,0,0,0,415.00833,20.6,70,385,438,18.9,19.4,20.6,81,66,70,0,0,420,0,0,570,0.54,0.22,0.22,0.54,0.22198917
8,18,2,0,1.36595,0,0,0,237.68333,19.4,79,189,199,17.8,20.0,20.0,84,63,70,0,4,219,0,0,289,0.54,0.22,0.22,0.54,0.22708718
8,19,2,0,2.02715,0,0,0,8.625,18.9,75,13,71,18.9,19.4,19.4,78,66,76,0,116,14,0,83,99,0.54,0.22,0.22,0.54,0.21985929
8,20,2,0,1.2350667,0,0,0,0.0,18.9,75,0,0,18.9,20.0,18.9,78,63,78,0,269,0,0,114,0,0.54,0.22,0.22,0.54,0.21403004
8,21,2,0,1.3295667,0,0,0,0.0,18.9,81,0,0,18.9,21.1,18.9,75,59,78,0,442,0,0,239,0,0.22,0.22,0.22,0.22,0.2042864
8,22,2,0,1.4682833,0,0,0,0.0,18.9,81,0,0,18.9,21.1,18.9,70,68,78,0,771,0,0,710,0,0.22,0.22,0.22,0.22,0.19087927
8,23,2,0,0.80123335,0,0,0,0.0,18.9,81,0,0,19.4,21.7,18.3,66,63,87,0,891,0,0,810,0,0.22,0.22,0.22,0.22,0.16755134
8,24,2,0,1.0259084,0,0,0,0.0,17.8,84,0,0,20.0,22.2,18.9,63,59,78,4,952,0,0,815,0,0.22,0.22,0.22,0.22,0.13903761
8,1,3,0,1.5454,0,0,0,0.0,18.9,78,0,0,19.4,22.2,17.8,66,61,84,116,949,0,83,819,0,0.22,0.22,0.22,0.22,0.1283244
8,2,3,0,0.24611667,0,0,0,0.0,18.9,78,0,0,20.0,21.7,17.8,63,66,84,269,890,0,114,813,0,0.22,0.22,0.22,0.22,0.12524563
8,3,3,0,0.24658333,0,0,0,0.0,18.9,75,0,0,21.1,21.1,18.3,59,71,81,442,780,0,239,772,0,0.22,0.22,0.22,0.22,0.12526178
8,4,3,0,0.27951667,0,0,0,0.0,18.9,70,0,0,21.1,20.6,17.8,68,73,80,771,615,0,710,693,0,0.22,0.22,0.54,0.22,0.124736734
8,5,3,0,0.28998333,0,0,0,0.0,19.4,66,0,0,21.7,20.6,17.8,63,70,80,891,420,0,810,570,0,0.22,0.22,0.54,0.22,0.12786098
8,6,3,0,0.32435,0,0,0,0.6375,20.0,63,4,0,22.2,20.0,18.3,59,70,78,952,219,15,815,289,70,0.22,0.22,0.54,0.22,0.13398606
8,7,3,0,0.2975,0,0,0,23.191668,19.4,66,116,83,22.2,19.4,19.4,61,76,73,949,14,100,819,99,42,0.22,0.22,0.54,0.22,0.14996739
8,8,3,0,0.41101667,0,0,0,93.82083,20.0,63,269,114,21.7,18.9,20.6,66,78,68,890,0,221,813,0,45,0.22,0.22,0.54,0.22,0.17096616
8,9,3,0,0.252,0,0,0,222.79584,21.1,59,442,239,21.1,18.9,20.0,71,78,73,780,0,291,772,0,58,0.22,0.22,0.22,0.22,0.18427971
8,10,3,0,0.25775,0,0,0,370.6125,21.1,68,771,710,20.6,18.9,20.6,73,78,70,615,0,705,693,0,491,0.22,0.54,0.22,0.22,0.20126699
8,11,3,0,0.26226667,0,0,0,496.36667,21.7,63,891,810,20.6,18.3,21.7,70,87,66,420,0,856,570,0,685,0.22,0.54,0.22,0.22,0.20784968
8,12,3,0,0.89743334,0,0,0,593.45,22.2,59,952,815,20.0,18.9,21.7,70,78,66,219,0,917,289,0,701,0.22,0.54,0.22,0.22,0.214958
8,13,3,0,1.9614834,0,0,0,644.675,22.2,61,949,819,19.4,17.8,21.7,76,84,63,14,0,924,99,0,741,0.22,0.54,0.22,0.22,0.22032925
8,14,3,0,1.5503167,0,0,0,645.65,21.7,66,890,813,18.9,17.8,21.7,78,84,63,0,0,877,0,0,764,0.22,0.54,0.22,0.22,0.22272925
8,15,3,0,1.9515667,0,0,0,608.45416,21.1,71,780,772,18.9,18.3,21.7,78,81,68,0,0,773,0,0,772,0.22,0.22,0.22,0.22,0.22537656
8,16,3,0,2.4636166,0,0,0,533.4083,20.6,73,615,693,18.9,17.8,21.1,78,80,68,0,0,609,0,0,693,0.54,0.22,0.22,0.54,0.22761942
8,17,3,0,2.3824334,0,0,0,407.99167,20.6,70,420,570,18.3,17.8,21.1,87,80,71,0,0,421,0,0,564,0.54,0.22,0.22,0.54,0.22885732
8,18,3,0,1.5748,0,0,0,230.2625,20.0,70,219,289,18.9,18.3,21.1,78,78,66,0,15,223,0,70,283,0.54,0.22,0.22,0.54,0.22358394
8,19,3,0,1.8739,0,0,0,4.991667,19.4,76,14,99,17.8,19.4,20.0,84,73,70,0,100,12,0,42,93,0.54,0.22,0.22,0.54,0.2154159
8,20,3,0,1.4388833,0,0,0,0.0,18.9,78,0,0,17.8,20.6,19.4,84,68,79,0,221,0,0,45,0,0.54,0.22,0.22,0.54,0.20531225
8,21,3,0,1.0753833,0,0,0,0.0,18.9,78,0,0,18.3,20.0,18.9,81,73,81,0,291,0,0,58,0,0.22,0.22,0.22,0.22,0.19621275
8,22,3,0,0.9546833,0,0,0,0.0,18.9,78,0,0,17.8,20.6,18.9,80,70,81,0,705,0,0,491,0,0.22,0.22,0.22,0.22,0.18663158
8,23,3,0,1.1429833,0,0,0,0.0,18.3,87,0,0,17.8,21.7,19.4,80,66,76,0,856,0,0,685,0,0.22,0.22,0.22,0.22,0.16577256
8,24,3,0,0.458125,0,0,0,0.0,18.9,78,0,0,18.3,21.7,20.0,78,66,76,15,917,0,70,701,0,0.22,0.22,0.22,0.22,0.14133562
8,1,4,0,0.25266665,0,0,0,0.0,17.8,84,0,0,19.4,21.7,18.9,73,63,78,100,924,0,42,741,0,0.22,0.22,0.22,0.22,0.13168438
8,2,4,0,0.25285,0,0,0,0.0,17.8,84,0,0,20.6,21.7,18.9,68,63,78,221,877,0,45,764,0,0.22,0.22,0.22,0.22,0.13091223
8,3,4,0,0.25668332,0,0,0,0.0,18.3,81,0,0,20.0,21.7,18.9,73,68,78,291,773,0,58,772,0,0.22,0.22,0.22,0.22,0.12938361
8,4,4,0,0.29468334,0,0,0,0.0,17.8,80,0,0,20.6,21.1,18.9,70,68,78,705,609,0,491,693,0,0.22,0.22,0.54,0.22,0.12869218
8,5,4,0,0.29443333,0,0,0,0.0,17.8,80,0,0,21.7,21.1,18.3,66,71,81,856,421,0,685,564,0,0.22,0.22,0.54,0.22,0.13489437
8,6,4,0,0.32125,0,0,0,0.20833333,18.3,78,15,70,21.7,21.1,18.9,66,66,78,917,223,16,701,283,106,0.22,0.22,0.54,0.22,0.14174654
8,7,4,0,0.8206667,0,0,0,20.4375,19.4,73,100,42,21.7,20.0,20.0,63,70,73,924,12,189,741,93,452,0.22,0.22,0.54,0.22,0.15178755
8,8,4,0,0.37295,0,0,0,85.833336,20.6,68,221,45,21.7,19.4,21.7,63,79,66,877,0,400,764,0,629,0.22,0.22,0.54,0.22,0.16671626
8,9,4,0,0.3608,0,0,0,216.39166,20.0,73,291,58,21.7,18.9,22.8,68,81,66,773,0,603,772,0,735,0.22,0.22,0.22,0.22,0.18616396
8,10,4,0,0.8186833,0,0,0,360.17084,20.6,70,705,491,21.1,18.9,23.3,68,81,64,609,0,766,693,0,792,0.22,0.54,0.22,0.22,0.20004381
8,11,4,0,0.8965,0,0,0,486.3,21.7,66,856,685,21.1,19.4,23.3,71,76,64,421,0,885,564,0,810,0.22,0.54,0.22,0.22,0.2087537
8,12,4,0,0.90061665,0,0,0,575.68335,21.7,66,917,701,21.1,20.0,22.8,66,76,66,223,0,947,283,0,815,0.22,0.54,0.22,0.22,0.21087544
8,13,4,0,1.12115,0,0,0,624.9125,21.7,63,924,741,20.0,18.9,22.8,70,78,68,12,0,949,93,0,819,0.22,0.54,0.22,0.22,0.21402867
8,14,4,0,1.6426834,0,0,0,626.86664,21.7,63,877,764,19.4,18.9,22.8,79,78,68,0,0,890,0,0,813,0.22,0.54,0.22,0.22,0.21582389
8,15,4,0,2.0021,0,0,0,592.6458,21.7,68,773,772,18.9,18.9,22.8,81,78,68,0,0,774,0,0,766,0.22,0.22,0.22,0.22,0.21734078
8,16,4,0,2.3214834,0,0,0,516.23334,21.1,68,609,693,18.9,18.9,22.8,81,78,61,0,0,602,0,0,675,0.54,0.22,0.22,0.54,0.21607946
8,17,4,0,2.1636751,0,0,0,389.775,21.1,71,421,564,19.4,18.3,21.7,76,81,68,0,0,397,0,0,552,0.54,0.22,0.22,0.54,0.21462327
8,18,4,0,2.0058668,0,0,0,220.02916,21.1,66,223,283,20.0,18.9,21.1,76,78,71,0,16,213,0,106,277,0.54,0.22,0.22,0.54,0.210543
8,19,4,0,1.82565,0,0,0,5.3875,20.0,70,12,93,18.9,20.0,20.6,78,73,73,0,189,11,0,452,87,0.54,0.22,0.22,0.54,0.2018401
8,20,4,0,1.5773,0,0,0,0.0,19.4,79,0,0,18.9,21.7,20.6,78,66,75,0,400,0,0,629,0,0.54,0.22,0.22,0.54,0.20058522
8,21,4,0,1.54284165,0,0,0,0.0,18.9,81,0,0,18.9,22.8,20.6,78,66,75,0,603,0,0,735,0,0.22,0.22,0.22,0.22,0.18436982
8,22,4,0,1.5083833,0,0,0,0.0,18.9,81,0,0,18.9,23.3,20.0,78,64,84,0,766,0,0,792,0,0.22,0.22,0.22,0.22,0.16820168
8,23,4,0,1.4875833,0,0,0,0.0,19.4,76,0,0,18.3,23.3,20.0,81,64,78,0,885,0,0,810,0,0.22,0.22,0.22,0.22,0.15477811
8,24,4,0,0.55819166,0,0,0,0.0,20.0,76,0,0,18.9,22.8,20.0,78,66,81,16,947,0,106,815,0,0.22,0.22,0.22,0.22,0.13546747
8,1,5,0,0.2452,0,0,0,0.0,18.9,78,0,0,20.0,22.8,20.0,73,68,76,189,949,0,452,819,0,0.22,0.22,0.22,0.22,0.12516423
8,2,5,0,1.14395,0,0,0,0.0,18.9,78,0,0,21.7,22.8,20.0,66,68,76,400,890,0,629,813,0,0.22,0.22,0.22,0.22,0.12206979
8,3,5,0,0.23936667,0,0,0,0.0,18.9,78,0,0,22.8,22.8,19.4,66,68,84,603,774,0,735,766,0,0.22,0.22,0.22,0.22,0.11901966
8,4,5,0,0.23985,0,0,0,0.0,18.9,78,0,0,23.3,22.8,18.9,64,61,84,766,602,0,792,675,0,0.22,0.22,0.54,0.22,0.119572766
8,5,5,0,0.28238332,0,0,0,0.0,18.3,81,0,0,23.3,21.7,18.9,64,68,84,885,397,0,810,552,0,0.22,0.22,0.54,0.22,0.122675195
8,6,5,0,0.84213334,0,0,0,2.1291666,18.9,78,16,106,22.8,21.1,19.4,66,71,81,947,213,13,815,277,98,0.22,0.22,0.54,0.22,0.1279644
8,7,5,0,0.57025,0,0,0,25.108334,20.0,73,189,452,22.8,20.6,20.6,68,73,78,949,11,188,819,87,425,0.22,0.22,0.54,0.22,0.12922922
8,8,5,0,1.3216166,0,0,0,81.1375,21.7,66,400,629,22.8,20.6,22.2,68,75,71,890,0,395,813,0,629,0.22,0.22,0.54,0.22,0.14258432
8,9,5,0,0.2413,0,0,0,204.20833,22.8,66,603,735,22.8,20.6,23.9,68,75,62,774,0,602,766,0,712,0.22,0.22,0.22,0.22,0.153312
8,10,5,0,1.6513667,0,0,0,342.87082,23.3,64,766,792,22.8,20.0,23.3,61,84,71,602,0,721,675,0,591,0.22,0.54,0.22,0.22,0.17414947
8,11,5,0,0.24345,0,0,0,464.60834,23.3,64,885,810,21.7,20.0,24.4,68,78,64,397,0,885,552,0,787,0.22,0.54,0.22,0.22,0.18161266
8,12,5,0,2.34975,0,0,0,553.4375,22.8,66,947,815,21.1,20.0,23.3,71,81,69,213,0,947,277,0,815,0.22,0.54,0.22,0.22,0.18294658
8,13,5,0,1.1216667,0,0,0,604.50415,22.8,68,949,819,20.6,20.0,23.3,73,76,66,11,0,943,87,0,783,0.22,0.54,0.22,0.22,0.18484099
8,14,5,0,1.61547505,0,0,0,618.7125,22.8,68,890,813,20.6,20.0,22.8,75,76,71,0,0,833,0,0,606,0.22,0.54,0.22,0.22,0.18788949
8,15,5,0,2.1092834,0,0,0,586.80835,22.8,68,774,766,20.6,19.4,22.8,75,84,71,0,0,768,0,0,747,0.22,0.22,0.22,0.22,0.19126114
8,16,5,0,2.1105083999999996,0,0,0,499.025,22.8,61,602,675,20.0,18.9,22.2,84,84,73,0,0,611,0,0,687,0.54,0.22,0.22,0.4,0.18843031
8,17,5,0,2.1117334,0,0,0,368.87918,21.7,68,397,552,20.0,18.9,22.2,78,84,68,0,0,416,0,0,467,0.54,0.22,0.22,0.4,0.19303958
8,18,5,0,1.8719,0,0,0,192.73334,21.1,71,213,277,20.0,19.4,21.1,81,81,68,0,13,145,0,98,66,0.54,0.22,0.22,0.4,0.19844452
8,19,5,0,2.2264833,0,0,0,4.3125,20.6,73,11,87,20.0,20.6,20.6,76,78,73,0,188,6,0,425,20,0.54,0.22,0.22,0.4,0.19506107
8,20,5,0,0.88895,0,0,0,0.0,20.6,75,0,0,20.0,22.2,20.6,76,71,75,0,395,0,0,629,0,0.54,0.22,0.22,0.4,0.1915999
8,21,5,0,2.2212167,0,0,0,0.0,20.6,75,0,0,19.4,23.9,20.6,84,62,78,0,602,0,0,712,0,0.22,0.22,0.22,0.22,0.18383683
8,22,5,0,1.1846666,0,0,0,0.0,20.0,84,0,0,18.9,23.3,20.6,84,71,78,0,721,0,0,591,0,0.22,0.22,0.22,0.22,0.17171
8,23,5,0,1.8266833,0,0,0,0.0,20.0,78,0,0,18.9,24.4,20.0,84,64,84,0,885,0,0,787,0,0.22,0.22,0.22,0.22,0.15663937
8,24,5,0,0.8171167,0,0,0,0.0,20.0,81,0,0,19.4,23.3,18.9,81,69,84,13,947,0,98,815,0,0.22,0.22,0.22,0.22,0.14575125
8,1,6,0,0.3402,0,0,0,0.0,20.0,76,0,0,20.6,23.3,20.0,78,66,81,188,943,0,425,783,0,0.22,0.22,0.22,0.22,0.14307465
8,2,6,0,0.33856666,0,0,0,0.0,20.0,76,0,0,22.2,22.8,19.4,71,71,84,395,833,0,629,606,0,0.22,0.22,0.22,0.22,0.13723727
8,3,6,0,0.33631667,0,0,0,0.0,19.4,84,0,0,23.9,22.8,19.4,62,71,84,602,768,0,712,747,0,0.22,0.22,0.22,0.22,0.13650195
8,4,6,0,0.33263335,0,0,0,0.0,18.9,84,0,0,23.3,22.2,19.4,71,73,81,721,611,0,591,687,0,0.22,0.22,0.4,0.22,0.13243666
8,5,6,0,0.33343333,0,0,0,0.0,18.9,84,0,0,24.4,22.2,19.0,64,68,83,885,416,0,787,467,0,0.22,0.22,0.4,0.22,0.13084233
8,6,6,0,0.32356668,0,0,0,0.0,19.4,81,13,98,23.3,21.1,19.4,69,68,81,947,145,6,815,66,0,0.22,0.22,0.4,0.22,0.129846
8,7,6,0,1.4010167,0,0,0,15.591666,20.6,78,188,425,23.3,20.6,19.4,66,73,81,943,6,48,783,20,0,0.22,0.22,0.4,0.22,0.13016497
8,8,6,0,0.59571666,0,0,0,74.395836,22.2,71,395,629,22.8,20.6,20.0,71,75,81,833,0,103,606,0,0,0.22,0.22,0.4,0.22,0.14210795
8,9,6,0,1.63325,0,0,0,201.325,23.9,62,602,712,22.8,20.6,20.6,71,78,78,768,0,285,747,0,58,0.22,0.22,0.22,0.22,0.15784699
8,10,6,0,2.0594666,0,0,0,338.50833,23.3,71,721,591,22.2,20.6,21.7,73,78,73,611,0,506,687,0,195,0.22,0.4,0.22,0.22,0.177663
8,11,6,0,1.1735834,0,0,0,458.63333,24.4,64,885,787,22.2,20.0,23.3,68,84,66,416,0,867,467,0,697,0.22,0.4,0.22,0.22,0.18359366
8,12,6,0,0.71168337,0,0,0,548.07086,23.3,69,947,815,21.1,18.9,22.8,68,84,71,145,0,935,66,0,791,0.22,0.4,0.22,0.22,0.18947703
8,13,6,0,0.24978334,0,0,0,599.95416,23.3,66,943,783,20.6,20.0,22.8,73,81,68,6,0,937,20,0,795,0.22,0.4,0.22,0.22,0.1925325
8,14,6,0,1.9863,0,0,0,609.49164,22.8,71,833,606,20.6,19.4,22.2,75,84,71,0,0,885,0,0,813,0.22,0.4,0.22,0.22,0.19742894
8,15,6,0,2.5148833,0,0,0,579.7792,22.8,71,768,747,20.6,19.4,21.7,78,84,73,0,0,768,0,0,766,0.22,0.22,0.22,0.22,0.20194879
8,16,6,0,2.7122166,0,0,0,496.74167,22.2,73,611,687,20.6,19.4,21.1,78,81,76,0,0,604,0,0,544,0.4,0.22,0.22,0.4,0.20801513
8,17,6,0,2.0552110666666668,0,0,0,361.375,22.2,68,416,467,20.0,19.0,20.0,84,83,81,0,0,204,0,0,46,0.4,0.22,0.22,0.4,0.20938218
8,18,6,0,1.3982055333333334,0,0,0,187.90416,21.1,68,145,66,18.9,19.4,19.4,84,81,84,0,6,104,0,0,0,0.4,0.22,0.22,0.4,0.21310383
8,19,6,0,0.7412,0,0,0,2.8583333,20.6,73,6,20,20.0,19.4,18.9,81,81,84,0,48,4,0,0,0,0.4,0.22,0.22,0.4,0.2144585
8,20,6,0,0.90463334,0,0,0,0.0,20.6,75,0,0,19.4,20.0,18.3,84,81,87,0,103,0,0,0,0,0.4,0.22,0.22,0.4,0.20636508
