non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,hour,day_type,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month
1.1376333,17.8,22.8,18.3,80,59,81,18,934,0,108,749,0,0.22,0.22,0.22,24,7,0.22,18.3,0.0,0.14908981,78,0,0,8
0.22955,18.9,22.2,17.8,75,61,84,181,936,0,397,759,0,0.22,0.22,0.22,1,1,0.22,17.8,0.0,0.14422876,84,0,0,8
0.23131667,20.0,22.2,18.3,70,59,78,369,896,0,471,812,0,0.22,0.22,0.22,2,1,0.22,17.8,0.0,0.13992415,84,0,0,8
0.2826,21.0,21.7,17.2,64,63,81,541,779,0,520,771,0,0.22,0.22,0.22,3,1,0.22,17.2,0.0,0.14205489,84,0,0,8
0.46075,21.7,21.7,17.2,66,66,84,711,621,0,568,692,0,0.22,0.54,0.22,4,1,0.22,17.2,0.0,0.14112355,84,0,0,8
0.27375,22.2,20.6,17.2,64,68,84,873,417,0,727,549,0,0.22,0.54,0.22,5,1,0.22,17.2,0.0,0.14697811,81,0,0,8
0.31601667,22.8,20.0,17.8,59,70,78,934,186,17,749,214,100,0.22,0.54,0.22,6,1,0.22,17.8,2.8375,0.1574251,80,18,108,8
0.7234167,22.2,19.4,18.9,61,73,75,936,14,188,759,79,438,0.22,0.54,0.22,7,1,0.22,18.9,28.754168,0.16796638,75,181,397,8
1.32505,22.2,18.3,20.0,59,81,70,896,0,401,812,0,625,0.22,0.54,0.22,8,1,0.22,20.0,100.941666,0.18931839,70,369,471,8
0.23455,21.7,18.9,21.7,63,78,61,779,0,609,771,0,736,0.22,0.22,0.22,9,1,0.22,21.0,223.16667,0.20079434,64,541,520,8
0.24065,21.7,18.3,21.7,66,78,66,621,0,772,692,0,793,0.54,0.22,0.22,10,1,0.22,21.7,364.75,0.19835591,66,711,568,8
0.246,20.6,18.3,22.2,68,78,64,417,0,891,549,0,810,0.54,0.22,0.22,11,1,0.22,22.2,489.54584,0.20062073,64,873,727,8
0.77933335,20.0,18.3,22.2,70,81,64,186,0,952,214,0,815,0.54,0.22,0.22,12,1,0.22,22.8,580.35,0.2019375,59,934,749,8
0.9228,19.4,17.8,21.7,73,84,68,14,0,955,79,0,819,0.54,0.22,0.22,13,1,0.22,22.2,632.5,0.2033238,61,936,759,8
1.8790166,18.3,18.3,21.7,81,78,66,0,0,896,0,0,812,0.54,0.22,0.22,14,1,0.22,22.2,644.86664,0.20633447,59,896,812,8
0.89056665,18.9,17.2,21.7,78,81,68,0,0,779,0,0,771,0.22,0.22,0.22,15,1,0.22,21.7,612.35834,0.2078082,63,779,771,8
2.5402834,18.3,17.2,21.7,78,84,68,0,0,615,0,0,680,0.22,0.22,0.54,16,1,0.54,21.7,534.9625,0.20482904,66,621,692,8
2.5602,18.3,17.2,20.6,78,84,70,0,0,385,0,0,438,0.22,0.22,0.54,17,1,0.54,20.6,410.73334,0.2072389,68,417,549,8
2.4899666,18.3,17.8,19.4,81,78,79,0,17,189,0,100,199,0.22,0.22,0.54,18,1,0.54,20.0,241.49167,0.20766042,70,186,214,8
1.0331,17.8,18.9,18.9,84,75,75,0,188,13,0,438,71,0.22,0.22,0.54,19,1,0.54,19.4,11.716666,0.20728707,73,14,79,8
1.3271166,18.3,20.0,18.9,78,70,75,0,401,0,0,625,0,0.22,0.22,0.54,20,1,0.54,18.3,0.0,0.20591335,81,0,0,8
1.50865,17.2,21.7,18.9,81,61,81,0,609,0,0,736,0,0.22,0.22,0.22,21,1,0.22,18.9,0.0,0.19358204,78,0,0,8
1.2637666,17.2,21.7,18.9,84,66,81,0,772,0,0,793,0,0.22,0.22,0.22,22,1,0.22,18.3,0.0,0.17046855,78,0,0,8
2.2306166,17.2,22.2,18.9,84,64,81,0,891,0,0,810,0,0.22,0.22,0.22,23,1,0.22,18.3,0.0,0.15631258,78,0,0,8
1.263,17.8,22.2,17.8,78,64,84,17,952,0,100,815,0,0.22,0.22,0.22,24,1,0.22,18.3,0.0,0.13588741,81,0,0,8
0.25495,18.9,21.7,18.9,75,68,78,188,955,0,438,819,0,0.22,0.22,0.22,1,2,0.22,17.8,0.0,0.1280677,84,0,0,8
0.24846667,20.0,21.7,18.9,70,66,78,401,896,0,625,812,0,0.22,0.22,0.22,2,2,0.22,18.3,0.0,0.1285225,78,0,0,8
0.28611666,21.7,21.7,18.9,61,68,75,609,779,0,736,771,0,0.22,0.22,0.22,3,2,0.22,17.2,0.0,0.12293941,81,0,0,8
0.2902,21.7,21.7,18.9,66,68,70,772,615,0,793,680,0,0.22,0.54,0.22,4,2,0.22,17.2,0.0,0.12372019,84,0,0,8
0.3257,22.2,20.6,19.4,64,70,66,891,385,0,810,438,0,0.22,0.54,0.22,5,2,0.22,17.2,0.0,0.12862471,84,0,0,8
0.30123332,22.2,19.4,20.0,64,79,63,952,189,4,815,199,0,0.22,0.54,0.22,6,2,0.22,17.8,7.8166666,0.13603885,78,17,100,8
0.44341666,21.7,18.9,19.4,68,75,66,955,13,116,819,71,83,0.22,0.54,0.22,7,2,0.22,18.9,31.445833,0.15182649,75,188,438,8
0.6433333,21.7,18.9,20.0,66,75,63,896,0,269,812,0,114,0.22,0.54,0.22,8,2,0.22,20.0,99.28333,0.16784854,70,401,625,8
0.81381667,21.7,18.9,21.1,68,81,59,779,0,442,771,0,239,0.22,0.22,0.22,9,2,0.22,21.7,226.57083,0.1798351,61,609,736,8
0.53078336,21.7,18.9,21.1,68,81,68,615,0,771,680,0,710,0.54,0.22,0.22,10,2,0.22,21.7,372.5,0.18035902,66,772,793,8
1.1692333,20.6,18.9,21.7,70,81,63,385,0,891,438,0,810,0.54,0.22,0.22,11,2,0.22,22.2,501.45,0.18698144,64,891,810,8
0.48268333,19.4,17.8,22.2,79,84,59,189,0,952,199,0,815,0.54,0.22,0.22,12,2,0.22,22.2,594.9083,0.1928982,64,952,815,8
1.33445,18.9,18.9,22.2,75,78,61,13,0,949,71,0,819,0.54,0.22,0.22,13,2,0.22,21.7,644.1458,0.1996825,68,955,819,8
1.5922,18.9,18.9,21.7,75,78,66,0,0,890,0,0,813,0.54,0.22,0.22,14,2,0.22,21.7,651.0417,0.20017584,66,896,812,8
2.0638666,18.9,18.9,21.1,81,75,71,0,0,780,0,0,772,0.22,0.22,0.22,15,2,0.22,21.7,618.19586,0.20570453,68,779,771,8
2.0493834,18.9,18.9,20.6,81,70,73,0,0,615,0,0,693,0.22,0.22,0.54,16,2,0.54,21.7,541.2792,0.21330336,68,615,680,8
2.19845,18.9,19.4,20.6,81,66,70,0,0,420,0,0,570,0.22,0.22,0.54,17,2,0.54,20.6,415.00833,0.22198917,70,385,438,8
1.36595,17.8,20.0,20.0,84,63,70,0,4,219,0,0,289,0.22,0.22,0.54,18,2,0.54,19.4,237.68333,0.22708718,79,189,199,8
2.02715,18.9,19.4,19.4,78,66,76,0,116,14,0,83,99,0.22,0.22,0.54,19,2,0.54,18.9,8.625,0.21985929,75,13,71,8
1.2350667,18.9,20.0,18.9,78,63,78,0,269,0,0,114,0,0.22,0.22,0.54,20,2,0.54,18.9,0.0,0.21403004,75,0,0,8
1.3295667,18.9,21.1,18.9,75,59,78,0,442,0,0,239,0,0.22,0.22,0.22,21,2,0.22,18.9,0.0,0.2042864,81,0,0,8
1.4682833,18.9,21.1,18.9,70,68,78,0,771,0,0,710,0,0.22,0.22,0.22,22,2,0.22,18.9,0.0,0.19087927,81,0,0,8
0.80123335,19.4,21.7,18.3,66,63,87,0,891,0,0,810,0,0.22,0.22,0.22,23,2,0.22,18.9,0.0,0.16755134,81,0,0,8
1.0259084,20.0,22.2,18.9,63,59,78,4,952,0,0,815,0,0.22,0.22,0.22,24,2,0.22,17.8,0.0,0.13903761,84,0,0,8
1.5454,19.4,22.2,17.8,66,61,84,116,949,0,83,819,0,0.22,0.22,0.22,1,3,0.22,18.9,0.0,0.1283244,78,0,0,8
0.24611667,20.0,21.7,17.8,63,66,84,269,890,0,114,813,0,0.22,0.22,0.22,2,3,0.22,18.9,0.0,0.12524563,78,0,0,8
0.24658333,21.1,21.1,18.3,59,71,81,442,780,0,239,772,0,0.22,0.22,0.22,3,3,0.22,18.9,0.0,0.12526178,75,0,0,8
0.27951667,21.1,20.6,17.8,68,73,80,771,615,0,710,693,0,0.22,0.54,0.22,4,3,0.22,18.9,0.0,0.124736734,70,0,0,8
0.28998333,21.7,20.6,17.8,63,70,80,891,420,0,810,570,0,0.22,0.54,0.22,5,3,0.22,19.4,0.0,0.12786098,66,0,0,8
0.32435,22.2,20.0,18.3,59,70,78,952,219,15,815,289,70,0.22,0.54,0.22,6,3,0.22,20.0,0.6375,0.13398606,63,4,0,8
0.2975,22.2,19.4,19.4,61,76,73,949,14,100,819,99,42,0.22,0.54,0.22,7,3,0.22,19.4,23.191668,0.14996739,66,116,83,8
0.41101667,21.7,18.9,20.6,66,78,68,890,0,221,813,0,45,0.22,0.54,0.22,8,3,0.22,20.0,93.82083,0.17096616,63,269,114,8
0.252,21.1,18.9,20.0,71,78,73,780,0,291,772,0,58,0.22,0.22,0.22,9,3,0.22,21.1,222.79584,0.18427971,59,442,239,8
0.25775,20.6,18.9,20.6,73,78,70,615,0,705,693,0,491,0.54,0.22,0.22,10,3,0.22,21.1,370.6125,0.20126699,68,771,710,8
0.26226667,20.6,18.3,21.7,70,87,66,420,0,856,570,0,685,0.54,0.22,0.22,11,3,0.22,21.7,496.36667,0.20784968,63,891,810,8
0.89743334,20.0,18.9,21.7,70,78,66,219,0,917,289,0,701,0.54,0.22,0.22,12,3,0.22,22.2,593.45,0.214958,59,952,815,8
1.9614834,19.4,17.8,21.7,76,84,63,14,0,924,99,0,741,0.54,0.22,0.22,13,3,0.22,22.2,644.675,0.22032925,61,949,819,8
1.5503167,18.9,17.8,21.7,78,84,63,0,0,877,0,0,764,0.54,0.22,0.22,14,3,0.22,21.7,645.65,0.22272925,66,890,813,8
1.9515667,18.9,18.3,21.7,78,81,68,0,0,773,0,0,772,0.22,0.22,0.22,15,3,0.22,21.1,608.45416,0.22537656,71,780,772,8
2.4636166,18.9,17.8,21.1,78,80,68,0,0,609,0,0,693,0.22,0.22,0.54,16,3,0.54,20.6,533.4083,0.22761942,73,615,693,8
2.3824334,18.3,17.8,21.1,87,80,71,0,0,421,0,0,564,0.22,0.22,0.54,17,3,0.54,20.6,407.99167,0.22885732,70,420,570,8
1.5748,18.9,18.3,21.1,78,78,66,0,15,223,0,70,283,0.22,0.22,0.54,18,3,0.54,20.0,230.2625,0.22358394,70,219,289,8
1.8739,17.8,19.4,20.0,84,73,70,0,100,12,0,42,93,0.22,0.22,0.54,19,3,0.54,19.4,4.991667,0.2154159,76,14,99,8
1.4388833,17.8,20.6,19.4,84,68,79,0,221,0,0,45,0,0.22,0.22,0.54,20,3,0.54,18.9,0.0,0.20531225,78,0,0,8
1.0753833,18.3,20.0,18.9,81,73,81,0,291,0,0,58,0,0.22,0.22,0.22,21,3,0.22,18.9,0.0,0.19621275,78,0,0,8
0.9546833,17.8,20.6,18.9,80,70,81,0,705,0,0,491,0,0.22,0.22,0.22,22,3,0.22,18.9,0.0,0.18663158,78,0,0,8
1.1429833,17.8,21.7,19.4,80,66,76,0,856,0,0,685,0,0.22,0.22,0.22,23,3,0.22,18.3,0.0,0.16577256,87,0,0,8
0.458125,18.3,21.7,20.0,78,66,76,15,917,0,70,701,0,0.22,0.22,0.22,24,3,0.22,18.9,0.0,0.14133562,78,0,0,8
0.25266665,19.4,21.7,18.9,73,63,78,100,924,0,42,741,0,0.22,0.22,0.22,1,4,0.22,17.8,0.0,0.13168438,84,0,0,8
0.25285,20.6,21.7,18.9,68,63,78,221,877,0,45,764,0,0.22,0.22,0.22,2,4,0.22,17.8,0.0,0.13091223,84,0,0,8
0.25668332,20.0,21.7,18.9,73,68,78,291,773,0,58,772,0,0.22,0.22,0.22,3,4,0.22,18.3,0.0,0.12938361,81,0,0,8
0.29468334,20.6,21.1,18.9,70,68,78,705,609,0,491,693,0,0.22,0.54,0.22,4,4,0.22,17.8,0.0,0.12869218,80,0,0,8
0.29443333,21.7,21.1,18.3,66,71,81,856,421,0,685,564,0,0.22,0.54,0.22,5,4,0.22,17.8,0.0,0.13489437,80,0,0,8
0.32125,21.7,21.1,18.9,66,66,78,917,223,16,701,283,106,0.22,0.54,0.22,6,4,0.22,18.3,0.20833333,0.14174654,78,15,70,8
0.8206667,21.7,20.0,20.0,63,70,73,924,12,189,741,93,452,0.22,0.54,0.22,7,4,0.22,19.4,20.4375,0.15178755,73,100,42,8
0.37295,21.7,19.4,21.7,63,79,66,877,0,400,764,0,629,0.22,0.54,0.22,8,4,0.22,20.6,85.833336,0.16671626,68,221,45,8
0.3608,21.7,18.9,22.8,68,81,66,773,0,603,772,0,735,0.22,0.22,0.22,9,4,0.22,20.0,216.39166,0.18616396,73,291,58,8
0.8186833,21.1,18.9,23.3,68,81,64,609,0,766,693,0,792,0.54,0.22,0.22,10,4,0.22,20.6,360.17084,0.20004381,70,705,491,8
0.8965,21.1,19.4,23.3,71,76,64,421,0,885,564,0,810,0.54,0.22,0.22,11,4,0.22,21.7,486.3,0.2087537,66,856,685,8
0.90061665,21.1,20.0,22.8,66,76,66,223,0,947,283,0,815,0.54,0.22,0.22,12,4,0.22,21.7,575.68335,0.21087544,66,917,701,8
1.12115,20.0,18.9,22.8,70,78,68,12,0,949,93,0,819,0.54,0.22,0.22,13,4,0.22,21.7,624.9125,0.21402867,63,924,741,8
1.6426834,19.4,18.9,22.8,79,78,68,0,0,890,0,0,813,0.54,0.22,0.22,14,4,0.22,21.7,626.86664,0.21582389,63,877,764,8
2.0021,18.9,18.9,22.8,81,78,68,0,0,774,0,0,766,0.22,0.22,0.22,15,4,0.22,21.7,592.6458,0.21734078,68,773,772,8
2.3214834,18.9,18.9,22.8,81,78,61,0,0,602,0,0,675,0.22,0.22,0.54,16,4,0.54,21.1,516.23334,0.21607946,68,609,693,8
2.1636751,19.4,18.3,21.7,76,81,68,0,0,397,0,0,552,0.22,0.22,0.54,17,4,0.54,21.1,389.775,0.21462327,71,421,564,8
2.0058668,20.0,18.9,21.1,76,78,71,0,16,213,0,106,277,0.22,0.22,0.54,18,4,0.54,21.1,220.02916,0.210543,66,223,283,8
1.82565,18.9,20.0,20.6,78,73,73,0,189,11,0,452,87,0.22,0.22,0.54,19,4,0.54,20.0,5.3875,0.2018401,70,12,93,8
1.5773,18.9,21.7,20.6,78,66,75,0,400,0,0,629,0,0.22,0.22,0.54,20,4,0.54,19.4,0.0,0.20058522,79,0,0,8
1.54284165,18.9,22.8,20.6,78,66,75,0,603,0,0,735,0,0.22,0.22,0.22,21,4,0.22,18.9,0.0,0.18436982,81,0,0,8
1.5083833,18.9,23.3,20.0,78,64,84,0,766,0,0,792,0,0.22,0.22,0.22,22,4,0.22,18.9,0.0,0.16820168,81,0,0,8
1.4875833,18.3,23.3,20.0,81,64,78,0,885,0,0,810,0,0.22,0.22,0.22,23,4,0.22,19.4,0.0,0.15477811,76,0,0,8
0.55819166,18.9,22.8,20.0,78,66,81,16,947,0,106,815,0,0.22,0.22,0.22,24,4,0.22,20.0,0.0,0.13546747,76,0,0,8
0.2452,20.0,22.8,20.0,73,68,76,189,949,0,452,819,0,0.22,0.22,0.22,1,5,0.22,18.9,0.0,0.12516423,78,0,0,8
1.14395,21.7,22.8,20.0,66,68,76,400,890,0,629,813,0,0.22,0.22,0.22,2,5,0.22,18.9,0.0,0.12206979,78,0,0,8
0.23936667,22.8,22.8,19.4,66,68,84,603,774,0,735,766,0,0.22,0.22,0.22,3,5,0.22,18.9,0.0,0.11901966,78,0,0,8
0.23985,23.3,22.8,18.9,64,61,84,766,602,0,792,675,0,0.22,0.54,0.22,4,5,0.22,18.9,0.0,0.119572766,78,0,0,8
0.28238332,23.3,21.7,18.9,64,68,84,885,397,0,810,552,0,0.22,0.54,0.22,5,5,0.22,18.3,0.0,0.122675195,81,0,0,8
0.84213334,22.8,21.1,19.4,66,71,81,947,213,13,815,277,98,0.22,0.54,0.22,6,5,0.22,18.9,2.1291666,0.1279644,78,16,106,8
0.57025,22.8,20.6,20.6,68,73,78,949,11,188,819,87,425,0.22,0.54,0.22,7,5,0.22,20.0,25.108334,0.12922922,73,189,452,8
1.3216166,22.8,20.6,22.2,68,75,71,890,0,395,813,0,629,0.22,0.54,0.22,8,5,0.22,21.7,81.1375,0.14258432,66,400,629,8
0.2413,22.8,20.6,23.9,68,75,62,774,0,602,766,0,712,0.22,0.22,0.22,9,5,0.22,22.8,204.20833,0.153312,66,603,735,8
1.6513667,22.8,20.0,23.3,61,84,71,602,0,721,675,0,591,0.54,0.22,0.22,10,5,0.22,23.3,342.87082,0.17414947,64,766,792,8
0.24345,21.7,20.0,24.4,68,78,64,397,0,885,552,0,787,0.54,0.22,0.22,11,5,0.22,23.3,464.60834,0.18161266,64,885,810,8
2.34975,21.1,20.0,23.3,71,81,69,213,0,947,277,0,815,0.54,0.22,0.22,12,5,0.22,22.8,553.4375,0.18294658,66,947,815,8
1.1216667,20.6,20.0,23.3,73,76,66,11,0,943,87,0,783,0.54,0.22,0.22,13,5,0.22,22.8,604.50415,0.18484099,68,949,819,8
1.61547505,20.6,20.0,22.8,75,76,71,0,0,833,0,0,606,0.54,0.22,0.22,14,5,0.22,22.8,618.7125,0.18788949,68,890,813,8
2.1092834,20.6,19.4,22.8,75,84,71,0,0,768,0,0,747,0.22,0.22,0.22,15,5,0.22,22.8,586.80835,0.19126114,68,774,766,8
2.1105084,20.0,18.9,22.2,84,84,73,0,0,611,0,0,687,0.22,0.22,0.4,16,5,0.54,22.8,499.025,0.18843031,61,602,675,8
2.1117334,20.0,18.9,22.2,78,84,68,0,0,416,0,0,467,0.22,0.22,0.4,17,5,0.54,21.7,368.87918,0.19303958,68,397,552,8
1.8719,20.0,19.4,21.1,81,81,68,0,13,145,0,98,66,0.22,0.22,0.4,18,5,0.54,21.1,192.73334,0.19844452,71,213,277,8
2.2264833,20.0,20.6,20.6,76,78,73,0,188,6,0,425,20,0.22,0.22,0.4,19,5,0.54,20.6,4.3125,0.19506107,73,11,87,8
0.88895,20.0,22.2,20.6,76,71,75,0,395,0,0,629,0,0.22,0.22,0.4,20,5,0.54,20.6,0.0,0.1915999,75,0,0,8
2.2212167,19.4,23.9,20.6,84,62,78,0,602,0,0,712,0,0.22,0.22,0.22,21,5,0.22,20.6,0.0,0.18383683,75,0,0,8
1.1846666,18.9,23.3,20.6,84,71,78,0,721,0,0,591,0,0.22,0.22,0.22,22,5,0.22,20.0,0.0,0.17171,84,0,0,8
1.8266833,18.9,24.4,20.0,84,64,84,0,885,0,0,787,0,0.22,0.22,0.22,23,5,0.22,20.0,0.0,0.15663937,78,0,0,8
0.8171167,19.4,23.3,18.9,81,69,84,13,947,0,98,815,0,0.22,0.22,0.22,24,5,0.22,20.0,0.0,0.14575125,81,0,0,8
0.3402,20.6,23.3,20.0,78,66,81,188,943,0,425,783,0,0.22,0.22,0.22,1,6,0.22,20.0,0.0,0.14307465,76,0,0,8
0.33856666,22.2,22.8,19.4,71,71,84,395,833,0,629,606,0,0.22,0.22,0.22,2,6,0.22,20.0,0.0,0.13723727,76,0,0,8
0.33631667,23.9,22.8,19.4,62,71,84,602,768,0,712,747,0,0.22,0.22,0.22,3,6,0.22,19.4,0.0,0.13650195,84,0,0,8
0.33263335,23.3,22.2,19.4,71,73,81,721,611,0,591,687,0,0.22,0.4,0.22,4,6,0.22,18.9,0.0,0.13243666,84,0,0,8
0.33343333,24.4,22.2,19.0,64,68,83,885,416,0,787,467,0,0.22,0.4,0.22,5,6,0.22,18.9,0.0,0.13084233,84,0,0,8
0.32356668,23.3,21.1,19.4,69,68,81,947,145,6,815,66,0,0.22,0.4,0.22,6,6,0.22,19.4,0.0,0.129846,81,13,98,8
1.4010167,23.3,20.6,19.4,66,73,81,943,6,48,783,20,0,0.22,0.4,0.22,7,6,0.22,20.6,15.591666,0.13016497,78,188,425,8
0.59571666,22.8,20.6,20.0,71,75,81,833,0,103,606,0,0,0.22,0.4,0.22,8,6,0.22,22.2,74.395836,0.14210795,71,395,629,8
1.63325,22.8,20.6,20.6,71,78,78,768,0,285,747,0,58,0.22,0.22,0.22,9,6,0.22,23.9,201.325,0.15784699,62,602,712,8
2.0594666,22.2,20.6,21.7,73,78,73,611,0,506,687,0,195,0.4,0.22,0.22,10,6,0.22,23.3,338.50833,0.177663,71,721,591,8
1.1735834,22.2,20.0,23.3,68,84,66,416,0,867,467,0,697,0.4,0.22,0.22,11,6,0.22,24.4,458.63333,0.18359366,64,885,787,8
0.71168337,21.1,18.9,22.8,68,84,71,145,0,935,66,0,791,0.4,0.22,0.22,12,6,0.22,23.3,548.07086,0.18947703,69,947,815,8
0.24978334,20.6,20.0,22.8,73,81,68,6,0,937,20,0,795,0.4,0.22,0.22,13,6,0.22,23.3,599.95416,0.1925325,66,943,783,8
1.9863,20.6,19.4,22.2,75,84,71,0,0,885,0,0,813,0.4,0.22,0.22,14,6,0.22,22.8,609.49164,0.19742894,71,833,606,8
2.5148833,20.6,19.4,21.7,78,84,73,0,0,768,0,0,766,0.22,0.22,0.22,15,6,0.22,22.8,579.7792,0.20194879,71,768,747,8
2.7122166,20.6,19.4,21.1,78,81,76,0,0,604,0,0,544,0.22,0.22,0.4,16,6,0.4,22.2,496.74167,0.20801513,73,611,687,8
2.0552110666666668,20.0,19.0,20.0,84,83,81,0,0,204,0,0,46,0.22,0.22,0.4,17,6,0.4,22.2,361.375,0.20938218,68,416,467,8
1.3982055333333334,18.9,19.4,19.4,84,81,84,0,6,104,0,0,0,0.22,0.22,0.4,18,6,0.4,21.1,187.90416,0.21310383,68,145,66,8
0.7412,20.0,19.4,18.9,81,81,84,0,48,4,0,0,0,0.22,0.22,0.4,19,6,0.4,20.6,2.8583333,0.2144585,73,6,20,8
0.90463334,19.4,20.0,18.3,84,81,87,0,103,0,0,0,0,0.22,0.22,0.4,20,6,0.4,20.6,0.0,0.20636508,75,0,0,8
0.91426665,19.4,20.6,18.3,84,78,87,0,285,0,0,58,0,0.22,0.22,0.22,21,6,0.22,20.6,0.0,0.19886456,78,0,0,8
1.1045305333333333,19.4,21.7,18.3,81,73,90,0,506,0,0,195,0,0.22,0.22,0.22,22,6,0.22,20.6,0.0,0.18619432,78,0,0,8
1.2947944166666665,19.0,23.3,20.0,83,66,78,0,867,0,0,697,0,0.22,0.22,0.22,23,6,0.22,20.0,0.0,0.16880852,84,0,0,8
1.4850583,19.4,22.8,18.3,81,71,84,6,935,0,0,791,0,0.22,0.22,0.22,24,6,0.22,18.9,0.0,0.14337517,84,0,0,8
0.6343,19.4,22.8,18.9,81,68,84,48,937,0,0,795,0,0.22,0.22,0.22,1,7,0.22,20.0,0.0,0.13907069,81,0,0,8
0.33941665,20.0,22.2,18.3,81,71,84,103,885,0,0,813,0,0.22,0.22,0.22,2,7,0.22,19.4,0.0,0.13652675,84,0,0,8
0.3411,20.6,21.7,18.3,78,73,87,285,768,0,58,766,0,0.22,0.22,0.22,3,7,0.22,19.4,0.0,0.13285539,84,0,0,8
0.33128333,21.7,21.1,18.9,73,76,84,506,604,0,195,544,0,0.22,0.4,0.22,4,7,0.22,19.4,0.0,0.13272731,81,0,0,8
0.33165,23.3,20.0,18.3,66,81,84,867,204,0,697,46,0,0.22,0.4,0.22,5,7,0.22,19.0,0.0,0.13846588,83,0,0,8
0.3226,22.8,19.4,18.9,71,84,81,935,104,3,791,0,0,0.22,0.4,0.22,6,7,0.22,19.4,0.0,0.14351428,81,6,0,8
0.32455,22.8,18.9,19.4,68,84,79,937,4,51,795,0,0,0.22,0.4,0.22,7,7,0.22,19.4,13.020833,0.15736786,81,48,0,8
0.33438334,22.2,18.3,20.6,71,87,75,885,0,131,813,0,0,0.22,0.4,0.22,8,7,0.22,20.0,72.1875,0.17097731,81,103,0,8
1.8986334,21.7,18.3,20.6,73,87,75,768,0,462,766,0,262,0.22,0.22,0.22,9,7,0.22,20.6,199.17917,0.18217075,78,285,58,8
1.5224833,21.1,18.3,21.1,76,90,73,604,0,699,544,0,562,0.4,0.22,0.22,10,7,0.22,21.7,337.23334,0.19405279,73,506,195,8
1.1283,20.0,20.0,21.7,81,78,70,204,0,885,46,0,787,0.4,0.22,0.22,11,7,0.22,23.3,457.82083,0.2086891,66,867,697,8
1.5307167,19.4,18.3,21.7,84,84,68,104,0,941,0,0,815,0.4,0.22,0.22,12,7,0.22,22.8,545.89166,0.20866492,71,935,791,8
1.9788166,18.9,18.9,22.2,84,84,68,4,0,944,0,0,820,0.4,0.22,0.22,13,7,0.22,22.8,595.1583,0.20987625,68,937,795,8
2.10543992,18.3,18.3,21.7,87,84,73,0,0,885,0,0,813,0.4,0.22,0.22,14,7,0.22,22.2,612.4792,0.21746278,71,885,813,8
2.23206324,18.3,18.3,21.7,87,87,70,0,0,762,0,0,766,0.22,0.22,0.22,15,7,0.22,21.7,585.2167,0.22057636,73,768,766,8
2.35868656,18.3,18.9,21.1,90,84,73,0,0,605,0,0,688,0.22,0.22,0.54,16,7,0.4,21.1,505.375,0.22257946,76,604,544,8
2.48530988,20.0,18.3,20.0,78,84,78,0,0,411,0,0,554,0.22,0.22,0.54,17,7,0.4,20.0,373.95834,0.21970803,81,204,46,8
2.6119332,18.3,18.9,19.4,84,81,79,0,3,212,0,0,260,0.22,0.22,0.54,18,7,0.4,19.4,202.18333,0.2166749,84,104,0,8
1.7332916,18.9,19.4,18.9,84,79,78,0,51,7,0,0,70,0.22,0.22,0.54,19,7,0.4,18.9,2.0416667,0.21404791,84,4,0,8
2.3721166,18.3,20.6,18.9,84,75,78,0,131,0,0,0,0,0.22,0.22,0.54,20,7,0.4,18.3,0.0,0.21396871,87,0,0,8
2.2323167,18.3,20.6,19.4,87,75,76,0,462,0,0,262,0,0.22,0.22,0.22,21,7,0.22,18.3,0.0,0.21528786,87,0,0,8
2.0672166,18.9,21.1,18.9,84,73,81,0,699,0,0,562,0,0.22,0.22,0.22,22,7,0.22,18.3,0.0,0.19411258,90,0,0,8
0.55193335,18.3,21.7,20.0,84,70,76,0,885,0,0,787,0,0.22,0.22,0.22,23,7,0.22,20.0,0.0,0.1787916,78,0,0,8
1.5736083,18.9,21.7,18.9,81,68,75,3,941,0,0,815,0,0.22,0.22,0.22,24,7,0.22,18.3,0.0,0.16440812,84,0,0,8
0.2454,19.4,22.2,18.3,79,68,81,51,944,0,0,820,0,0.22,0.22,0.22,1,1,0.22,18.9,0.0,0.15335022,84,0,0,8
0.24298333,20.6,21.7,18.3,75,73,84,131,885,0,0,813,0,0.22,0.22,0.22,2,1,0.22,18.3,0.0,0.15209745,84,0,0,8
0.24105,20.6,21.7,17.8,75,70,84,462,762,0,262,766,0,0.22,0.22,0.22,3,1,0.22,18.3,0.0,0.14708136,87,0,0,8
1.3421333,21.1,21.1,17.8,73,73,84,699,605,0,562,688,0,0.22,0.54,0.22,4,1,0.22,18.9,0.0,0.14995357,84,0,0,8
0.24066667,21.7,20.0,17.2,70,78,87,885,411,0,787,554,0,0.22,0.54,0.22,5,1,0.22,18.3,0.0,0.15213573,84,0,0,8
